ID,Level of Student,Graduate Level of Student,Total Men,Total Women,American Indian Alaskan Men,American Indian Alaskan Women,Asian Men,Asian Women,African American Men,African American Women,Hispanic Men,Hispanic Women,Hawaiian or Pacific Islander Men,Hawaiian or Pacific Islander Women,White Men,White Women,Mixed Race Men,Mixed Race Women,Unknown Race Men,Unknown Race Women,Non-Resident Alien Men,Non-Resident Alien Women
217040,40,2,36,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
217059,1,1,1954,2558,0,2,42,59,105,137,135,184,1,2,1515,1965,61,85,72,110,23,14
217059,2,2,1815,2253,0,2,36,50,99,131,132,178,1,2,1402,1692,59,82,67,103,19,13
217059,3,2,1770,2180,0,2,35,50,98,128,131,174,1,2,1381,1665,59,80,48,66,17,13
217059,4,2,404,462,0,0,6,8,28,42,38,48,0,0,300,337,20,22,8,4,4,1
217059,5,2,1366,1718,0,2,29,42,70,86,93,126,1,2,1081,1328,39,58,40,62,13,12
217059,11,2,45,73,0,0,1,0,1,3,1,4,0,0,21,27,0,2,19,37,2,0
217059,12,4,139,305,0,0,6,9,6,6,3,6,0,0,113,273,2,3,5,7,4,1
217059,19,2,86,127,0,0,1,2,5,7,5,8,0,0,64,84,3,4,8,19,0,3
217059,20,2,1280,1591,0,2,28,40,65,79,88,118,1,2,1017,1244,36,54,32,43,13,9
217059,22,2,1549,2024,0,2,26,46,93,121,116,164,1,2,1203,1559,57,77,39,43,14,10
217059,23,2,1549,2024,0,2,26,46,93,121,116,164,1,2,1203,1559,57,77,39,43,14,10
217059,24,2,402,460,0,0,6,8,28,42,38,47,0,0,298,336,20,22,8,4,4,1
217059,25,2,1147,1564,0,2,20,38,65,79,78,117,1,2,905,1223,37,55,31,39,10,9
217059,39,2,69,82,0,0,0,2,4,7,4,6,0,0,55,56,2,4,4,5,0,2
217059,40,2,1078,1482,0,2,20,36,61,72,74,111,1,2,850,1167,35,51,27,34,10,7
217059,42,2,266,229,0,0,10,4,6,10,16,14,0,0,199,133,2,5,28,60,5,3
217059,43,2,221,156,0,0,9,4,5,7,15,10,0,0,178,106,2,3,9,23,3,3
217059,44,2,2,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
217059,45,2,219,154,0,0,9,4,5,7,15,9,0,0,176,105,2,3,9,23,3,3
217059,51,2,45,73,0,0,1,0,1,3,1,4,0,0,21,27,0,2,19,37,2,0
217059,59,2,17,45,0,0,1,0,1,0,1,2,0,0,9,28,1,0,4,14,0,1
217059,60,2,202,109,0,0,8,4,4,7,14,7,0,0,167,77,1,3,5,9,3,2
217077,1,1,430,796,1,4,20,13,33,65,63,150,3,1,277,511,28,48,5,4,0,0
217077,2,2,430,796,1,4,20,13,33,65,63,150,3,1,277,511,28,48,5,4,0,0
217077,3,2,430,796,1,4,20,13,33,65,63,150,3,1,277,511,28,48,5,4,0,0
217077,4,2,130,313,0,1,7,5,14,28,26,72,2,0,73,184,8,22,0,1,0,0
217077,5,2,300,483,1,3,13,8,19,37,37,78,1,1,204,327,20,26,5,3,0,0
217077,19,2,38,116,1,0,2,0,5,12,6,17,0,0,20,81,4,5,0,1,0,0
217077,20,2,262,367,0,3,11,8,14,25,31,61,1,1,184,246,16,21,5,2,0,0
217077,22,2,430,796,1,4,20,13,33,65,63,150,3,1,277,511,28,48,5,4,0,0
217077,23,2,430,796,1,4,20,13,33,65,63,150,3,1,277,511,28,48,5,4,0,0
217077,24,2,130,313,0,1,7,5,14,28,26,72,2,0,73,184,8,22,0,1,0,0
217077,25,2,300,483,1,3,13,8,19,37,37,78,1,1,204,327,20,26,5,3,0,0
217077,39,2,38,116,1,0,2,0,5,12,6,17,0,0,20,81,4,5,0,1,0,0
217077,40,2,262,367,0,3,11,8,14,25,31,61,1,1,184,246,16,21,5,2,0,0
217156,1,1,4980,5466,11,22,753,873,292,437,466,584,24,7,2085,2008,213,359,202,249,934,927
217156,2,2,3352,3829,9,17,590,695,209,294,335,434,24,4,1529,1424,167,284,131,170,358,507
217156,3,2,3282,3647,9,16,585,680,207,289,330,429,7,3,1527,1385,167,278,114,132,336,435
217156,4,2,836,914,4,4,177,176,43,81,82,109,2,1,378,343,48,78,17,16,85,106
217156,5,2,2446,2733,5,12,408,504,164,208,248,320,5,2,1149,1042,119,200,97,116,251,329
217156,11,2,70,182,0,1,5,15,2,5,5,5,17,1,2,39,0,6,17,38,22,72
217156,12,4,1628,1637,2,5,163,178,83,143,131,150,0,3,556,584,46,75,71,79,576,420
217156,19,2,32,33,0,0,4,6,2,1,1,3,1,0,21,19,2,3,1,1,0,0
217156,20,2,2414,2700,5,12,404,498,162,207,247,317,4,2,1128,1023,117,197,96,115,251,329
217156,22,2,3257,3632,8,16,581,680,206,287,328,426,7,3,1515,1373,167,278,112,133,333,436
217156,23,2,3256,3627,8,16,581,680,206,287,327,426,7,3,1515,1373,167,278,112,132,333,432
217156,24,2,836,914,4,4,177,176,43,81,82,109,2,1,378,343,48,78,17,16,85,106
217156,25,2,2420,2713,4,12,404,504,163,206,245,317,5,2,1137,1030,119,200,95,116,248,326
217156,31,2,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
217156,39,2,32,32,0,0,4,6,2,1,1,3,1,0,21,18,2,3,1,1,0,0
217156,40,2,2388,2681,4,12,400,498,161,205,244,314,4,2,1116,1012,117,197,94,115,248,326
217156,42,2,95,197,1,1,9,15,3,7,7,8,17,1,14,51,0,6,19,37,25,71
217156,43,2,26,20,1,0,4,0,1,2,3,3,0,0,12,12,0,0,2,0,3,3
217156,45,2,26,20,1,0,4,0,1,2,3,3,0,0,12,12,0,0,2,0,3,3
217156,51,2,69,177,0,1,5,15,2,5,4,5,17,1,2,39,0,6,17,37,22,68
217156,59,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
217156,60,2,26,19,1,0,4,0,1,2,3,3,0,0,12,11,0,0,2,0,3,3
217165,1,1,2392,1609,3,2,66,83,86,43,137,122,3,2,1865,1186,58,30,50,28,124,113
217165,2,2,2091,1272,2,2,61,63,76,34,126,101,3,1,1627,939,50,23,34,15,112,94
217165,3,2,2076,1263,2,2,61,62,76,34,126,100,3,1,1619,936,49,23,32,13,108,92
217165,4,2,531,290,0,0,21,14,22,12,42,21,1,0,394,216,15,11,9,6,27,10
217165,5,2,1545,973,2,2,40,48,54,22,84,79,2,1,1225,720,34,12,23,7,81,82
217165,11,2,15,9,0,0,0,1,0,0,0,1,0,0,8,3,1,0,2,2,4,2
217165,12,4,301,337,1,0,5,20,10,9,11,21,0,1,238,247,8,7,16,13,12,19
217165,19,2,51,40,0,0,0,0,2,0,4,6,0,0,39,31,0,0,5,1,1,2
217165,20,2,1494,933,2,2,40,48,52,22,80,73,2,1,1186,689,34,12,18,6,80,80
217165,22,2,2056,1248,2,2,61,62,75,33,125,96,3,1,1604,926,48,23,31,12,107,93
217165,23,2,2052,1247,2,2,61,62,75,33,125,96,3,1,1604,926,48,23,31,12,103,92
217165,24,2,530,289,0,0,21,14,22,12,42,21,1,0,393,215,15,11,9,6,27,10
217165,25,2,1522,958,2,2,40,48,53,21,83,75,2,1,1211,711,33,12,22,6,76,82
217165,31,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
217165,39,2,51,35,0,0,0,0,2,0,4,4,0,0,39,29,0,0,5,0,1,2
217165,40,2,1471,923,2,2,40,48,51,21,79,71,2,1,1172,682,33,12,17,6,75,80
217165,42,2,35,24,0,0,0,1,1,1,1,5,0,0,23,13,2,0,3,3,5,1
217165,43,2,24,16,0,0,0,0,1,1,1,4,0,0,15,10,1,0,1,1,5,0
217165,44,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
217165,45,2,23,15,0,0,0,0,1,1,1,4,0,0,14,9,1,0,1,1,5,0
217165,51,2,11,8,0,0,0,1,0,0,0,1,0,0,8,3,1,0,2,2,0,1
217165,59,2,0,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0
217165,60,2,23,10,0,0,0,0,1,1,1,2,0,0,14,7,1,0,1,0,5,0
217235,1,1,2419,3816,16,16,72,131,295,511,259,577,1,0,1407,2102,50,70,149,236,170,173
217235,2,2,2214,3379,16,16,67,121,278,479,247,531,1,0,1303,1850,41,57,139,210,122,115
217235,3,2,2197,3351,16,16,66,121,278,479,245,531,1,0,1294,1837,41,57,134,195,122,115
217235,4,2,506,775,6,8,15,26,63,107,63,129,0,0,314,443,14,17,20,35,11,10
217235,5,2,1691,2576,10,8,51,95,215,372,182,402,1,0,980,1394,27,40,114,160,111,105
217235,11,2,17,28,0,0,1,0,0,0,2,0,0,0,9,13,0,0,5,15,0,0
217235,12,4,205,437,0,0,5,10,17,32,12,46,0,0,104,252,9,13,10,26,48,58
217235,19,2,82,117,0,0,5,2,13,9,15,23,0,0,39,64,0,2,1,12,9,5
217235,20,2,1609,2459,10,8,46,93,202,363,167,379,1,0,941,1330,27,38,113,148,102,100
217235,22,2,1901,2980,16,15,58,106,250,412,206,459,0,0,1138,1688,28,42,105,161,100,97
217235,23,2,1900,2980,16,15,58,106,250,412,206,459,0,0,1137,1688,28,42,105,161,100,97
217235,24,2,490,760,6,8,15,25,63,105,60,123,0,0,304,438,12,17,20,34,10,10
217235,25,2,1410,2220,10,7,43,81,187,307,146,336,0,0,833,1250,16,25,85,127,90,87
217235,31,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217235,39,2,70,104,0,0,3,2,11,8,11,21,0,0,36,57,0,2,1,10,8,4
217235,40,2,1340,2116,10,7,40,79,176,299,135,315,0,0,797,1193,16,23,84,117,82,83
217235,42,2,313,399,0,1,9,15,28,67,41,72,1,0,165,162,13,15,34,49,22,18
217235,43,2,297,371,0,1,8,15,28,67,39,72,1,0,157,149,13,15,29,34,22,18
217235,44,2,16,15,0,0,0,1,0,2,3,6,0,0,10,5,2,0,0,1,1,0
217235,45,2,281,356,0,1,8,14,28,65,36,66,1,0,147,144,11,15,29,33,21,18
217235,51,2,16,28,0,0,1,0,0,0,2,0,0,0,8,13,0,0,5,15,0,0
217235,59,2,12,13,0,0,2,0,2,1,4,2,0,0,3,7,0,0,0,2,1,1
217235,60,2,269,343,0,1,6,14,26,64,32,64,1,0,144,137,11,15,29,31,20,17
217305,1,1,1614,1178,7,7,26,27,83,89,158,113,1,1,910,682,45,39,361,214,23,6
217305,2,2,1548,1011,7,7,24,19,78,77,153,102,1,1,877,595,42,35,350,173,16,2
217305,3,2,1548,1011,7,7,24,19,78,77,153,102,1,1,877,595,42,35,350,173,16,2
217305,4,2,345,153,1,3,4,3,24,20,46,24,0,0,194,71,13,4,63,28,0,0
217305,5,2,1203,858,6,4,20,16,54,57,107,78,1,1,683,524,29,31,287,145,16,2
217305,12,4,66,167,0,0,2,8,5,12,5,11,0,0,33,87,3,4,11,41,7,4
217305,19,2,106,177,0,1,2,3,3,19,14,15,0,0,72,105,4,5,11,29,0,0
217305,20,2,1097,681,6,3,18,13,51,38,93,63,1,1,611,419,25,26,276,116,16,2
217305,22,2,1320,819,5,7,21,13,66,68,133,87,1,1,746,471,39,27,295,144,14,1
217305,23,2,1320,819,5,7,21,13,66,68,133,87,1,1,746,471,39,27,295,144,14,1
217305,24,2,340,151,1,3,4,3,23,19,45,24,0,0,193,71,13,4,61,27,0,0
217305,25,2,980,668,4,4,17,10,43,49,88,63,1,1,553,400,26,23,234,117,14,1
217305,39,2,100,164,0,1,2,3,3,19,14,14,0,0,67,96,4,5,10,26,0,0
217305,40,2,880,504,4,3,15,7,40,30,74,49,1,1,486,304,22,18,224,91,14,1
217305,42,2,228,192,2,0,3,6,12,9,20,15,0,0,131,124,3,8,55,29,2,1
217305,43,2,228,192,2,0,3,6,12,9,20,15,0,0,131,124,3,8,55,29,2,1
217305,44,2,5,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,1,0,0
217305,45,2,223,190,2,0,3,6,11,8,19,15,0,0,130,124,3,8,53,28,2,1
217305,59,2,6,13,0,0,0,0,0,0,0,1,0,0,5,9,0,0,1,3,0,0
217305,60,2,217,177,2,0,3,6,11,8,19,14,0,0,125,115,3,8,52,25,2,1
217323,1,1,761,51,0,1,7,0,170,13,227,12,0,0,234,15,42,10,81,0,0,0
217323,2,2,761,51,0,1,7,0,170,13,227,12,0,0,234,15,42,10,81,0,0,0
217323,3,2,761,51,0,1,7,0,170,13,227,12,0,0,234,15,42,10,81,0,0,0
217323,4,2,684,47,0,1,6,0,152,12,204,11,0,0,209,14,40,9,73,0,0,0
217323,5,2,77,4,0,0,1,0,18,1,23,1,0,0,25,1,2,1,8,0,0,0
217323,20,2,77,4,0,0,1,0,18,1,23,1,0,0,25,1,2,1,8,0,0,0
217323,22,2,761,51,0,1,7,0,170,13,227,12,0,0,234,15,42,10,81,0,0,0
217323,23,2,761,51,0,1,7,0,170,13,227,12,0,0,234,15,42,10,81,0,0,0
217323,24,2,684,47,0,1,6,0,152,12,204,11,0,0,209,14,40,9,73,0,0,0
217323,25,2,77,4,0,0,1,0,18,1,23,1,0,0,25,1,2,1,8,0,0,0
217323,40,2,77,4,0,0,1,0,18,1,23,1,0,0,25,1,2,1,8,0,0,0
217402,1,1,2302,2862,1,4,22,63,89,120,166,321,6,7,1838,2112,43,78,99,113,38,44
217402,2,2,2033,2451,1,3,20,58,78,101,154,298,4,7,1623,1795,39,67,81,84,33,38
217402,3,2,1961,2395,1,3,19,52,70,94,151,290,4,7,1574,1767,36,64,74,80,32,38
217402,4,2,427,577,0,0,4,16,13,27,29,68,3,0,346,436,8,13,17,11,7,6
217402,5,2,1534,1818,1,3,15,36,57,67,122,222,1,7,1228,1331,28,51,57,69,25,32
217402,11,2,72,56,0,0,1,6,8,7,3,8,0,0,49,28,3,3,7,4,1,0
217402,12,4,269,411,0,1,2,5,11,19,12,23,2,0,215,317,4,11,18,29,5,6
217402,19,2,65,67,0,0,0,3,4,6,1,5,0,0,52,43,4,3,2,2,2,5
217402,20,2,1469,1751,1,3,15,33,53,61,121,217,1,7,1176,1288,24,48,55,67,23,27
217402,22,2,1873,2279,1,2,19,50,64,85,147,271,4,7,1500,1696,34,58,73,72,31,38
217402,23,2,1861,2275,1,2,19,49,64,84,146,270,4,7,1491,1695,33,58,72,72,31,38
217402,24,2,426,573,0,0,4,16,13,27,29,67,3,0,345,433,8,13,17,11,7,6
217402,25,2,1435,1702,1,2,15,33,51,57,117,203,1,7,1146,1262,25,45,55,61,24,32
217402,31,2,12,4,0,0,0,1,0,1,1,1,0,0,9,1,1,0,1,0,0,0
217402,39,2,32,36,0,0,0,2,3,2,1,0,0,0,23,24,3,1,0,2,2,5
217402,40,2,1403,1666,1,2,15,31,48,55,116,203,1,7,1123,1238,22,44,55,59,22,27
217402,42,2,160,172,0,1,1,8,14,16,7,27,0,0,123,99,5,9,8,12,2,0
217402,43,2,100,120,0,1,0,3,6,10,5,20,0,0,83,72,3,6,2,8,1,0
217402,44,2,1,4,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0
217402,45,2,99,116,0,1,0,3,6,10,5,19,0,0,82,69,3,6,2,8,1,0
217402,51,2,60,52,0,0,1,5,8,6,2,7,0,0,40,27,2,3,6,4,1,0
217402,59,2,33,31,0,0,0,1,1,4,0,5,0,0,29,19,1,2,2,0,0,0
217402,60,2,66,85,0,1,0,2,5,6,5,14,0,0,53,50,2,4,0,8,1,0
217420,1,1,2576,6066,14,24,88,163,241,578,539,1362,2,2,1341,3200,48,123,301,605,2,9
217420,2,2,2271,4932,13,23,78,135,222,495,508,1207,1,2,1122,2481,45,106,280,475,2,8
217420,3,2,2005,4485,11,18,68,116,207,464,474,1153,1,2,1059,2363,45,103,138,259,2,7
217420,4,2,268,590,2,3,8,13,34,55,89,195,0,1,124,301,5,8,6,14,0,0
217420,5,2,1737,3895,9,15,60,103,173,409,385,958,1,1,935,2062,40,95,132,245,2,7
217420,11,2,266,447,2,5,10,19,15,31,34,54,0,0,63,118,0,3,142,216,0,1
217420,12,4,305,1134,1,1,10,28,19,83,31,155,1,0,219,719,3,17,21,130,0,1
217420,19,2,274,459,1,2,12,14,21,35,47,99,0,0,141,239,9,11,42,59,1,0
217420,20,2,1463,3436,8,13,48,89,152,374,338,859,1,1,794,1823,31,84,90,186,1,7
217420,22,2,1474,3457,8,16,55,80,145,328,371,889,1,2,761,1868,39,80,93,191,1,3
217420,23,2,1460,3408,8,13,55,76,144,324,363,874,1,2,757,1856,39,79,92,182,1,2
217420,24,2,251,550,2,3,8,11,30,50,80,172,0,1,120,292,5,8,6,13,0,0
217420,25,2,1209,2858,6,10,47,65,114,274,283,702,1,1,637,1564,34,71,86,169,1,2
217420,31,2,14,49,0,3,0,4,1,4,8,15,0,0,4,12,0,1,1,9,0,1
217420,39,2,213,324,1,1,9,8,15,20,35,71,0,0,110,175,9,9,33,40,1,0
217420,40,2,996,2534,5,9,38,57,99,254,248,631,1,1,527,1389,25,62,53,129,0,2
217420,42,2,797,1475,5,7,23,55,77,167,137,318,0,0,361,613,6,26,187,284,1,5
217420,43,2,545,1077,3,5,13,40,63,140,111,279,0,0,302,507,6,24,46,77,1,5
217420,44,2,17,40,0,0,0,2,4,5,9,23,0,0,4,9,0,0,0,1,0,0
217420,45,2,528,1037,3,5,13,38,59,135,102,256,0,0,298,498,6,24,46,76,1,5
217420,51,2,252,398,2,2,10,15,14,27,26,39,0,0,59,106,0,2,141,207,0,0
217420,59,2,61,135,0,1,3,6,6,15,12,28,0,0,31,64,0,2,9,19,0,0
217420,60,2,467,902,3,4,10,32,53,120,90,228,0,0,267,434,6,22,37,57,1,5
217475,1,1,6801,10983,21,41,191,319,634,959,1344,2640,0,1,3756,5629,416,697,434,683,5,14
217475,2,2,6801,10983,21,41,191,319,634,959,1344,2640,0,1,3756,5629,416,697,434,683,5,14
217475,3,2,6187,9715,19,40,177,283,600,864,1256,2425,0,1,3426,5062,394,647,310,382,5,11
217475,4,2,1678,1921,8,10,38,46,144,139,392,539,0,0,893,970,131,142,69,74,3,1
217475,5,2,4509,7794,11,30,139,237,456,725,864,1886,0,1,2533,4092,263,505,241,308,2,10
217475,11,2,614,1268,2,1,14,36,34,95,88,215,0,0,330,567,22,50,124,301,0,3
217475,19,2,184,381,1,2,6,13,21,37,27,77,0,0,105,209,19,25,5,16,0,2
217475,20,2,4325,7413,10,28,133,224,435,688,837,1809,0,1,2428,3883,244,480,236,292,2,8
217475,22,2,2598,3204,4,10,78,85,200,234,528,751,0,1,1488,1746,184,219,113,150,3,8
217475,23,2,2537,3039,3,10,76,84,197,217,514,703,0,1,1454,1685,181,214,109,117,3,8
217475,24,2,1161,1269,2,6,25,27,89,83,246,327,0,0,664,694,94,87,39,44,2,1
217475,25,2,1376,1770,1,4,51,57,108,134,268,376,0,1,790,991,87,127,70,73,1,7
217475,31,2,61,165,1,0,2,1,3,17,14,48,0,0,34,61,3,5,4,33,0,0
217475,39,2,54,91,0,0,3,3,7,11,8,21,0,0,29,43,5,8,2,4,0,1
217475,40,2,1322,1679,1,4,48,54,101,123,260,355,0,1,761,948,82,119,68,69,1,6
217475,42,2,4203,7779,17,31,113,234,434,725,816,1889,0,0,2268,3883,232,478,321,533,2,6
217475,43,2,3650,6676,16,30,101,199,403,647,742,1722,0,0,1972,3377,213,433,201,265,2,3
217475,44,2,517,652,6,4,13,19,55,56,146,212,0,0,229,276,37,55,30,30,1,0
217475,45,2,3133,6024,10,26,88,180,348,591,596,1510,0,0,1743,3101,176,378,171,235,1,3
217475,51,2,553,1103,1,1,12,35,31,78,74,167,0,0,296,506,19,45,120,268,0,3
217475,59,2,130,290,1,2,3,10,14,26,19,56,0,0,76,166,14,17,3,12,0,1
217475,60,2,3003,5734,9,24,85,170,334,565,577,1454,0,0,1667,2935,162,361,168,223,1,2
217484,1,1,8911,11809,12,20,299,418,484,605,852,1172,6,10,6136,8088,233,322,579,875,310,299
217484,2,2,7669,9849,8,18,258,347,449,558,812,1095,5,8,5400,6912,218,294,377,470,142,147
217484,3,2,6546,8487,6,15,218,282,384,445,698,946,1,8,4768,6186,201,277,184,240,86,88
